"time_stamp","rssi","humidity","temperature","pressure","pm2.5_atm","pm2.5_cf_1","pm10.0_cf_1","sensor_id"
2022-11-09 13:00:58,-68,39,57,1000.71,8.06,8.06,8.835,107560
2022-11-09 13:02:58,-66,38,57,1000.7,7.835,7.835,8.25,107560
2022-11-09 13:04:58,-66,38,57,1000.72,7.89,7.89,8.23,107560
2022-11-09 13:06:58,-67,38,57,1000.73,8.26,8.26,8.78,107560
2022-11-09 13:08:58,-67,38,57,1000.64,8.375,8.375,8.98,107560
2022-11-09 13:10:58,-68,38,57,1000.62,8.15,8.15,8.73,107560
2022-11-09 13:12:58,-68,38,57,1000.51,8.215,8.215,8.585,107560
2022-11-09 13:14:58,-68,39,57,1000.52,7.94,7.94,8.535,107560
2022-11-09 13:16:58,-68,39,57,1000.58,8.155,8.155,8.75,107560
2022-11-09 13:18:58,-68,38,57,1000.69,7.88,7.88,8.235,107560
2022-11-09 13:20:58,-66,39,57,1000.68,8.555,8.555,9.275,107560
2022-11-09 13:22:58,-66,38,57,1000.66,8.285,8.285,8.875,107560
2022-11-09 13:24:58,-66,39,57,1000.64,7.86,7.86,8.205,107560
2022-11-09 13:26:58,-66,39,58,1000.67,7.9,7.9,7.97,107560
2022-11-09 13:28:58,-67,38,57,1000.53,7.925,7.925,8.16,107560
2022-11-09 13:30:58,-67,39,58,1000.71,8.505,8.505,9.125,107560
2022-11-09 13:32:58,-67,38,58,1000.7,7.59,7.59,8.28,107560
2022-11-09 13:34:58,-67,39,57,1000.62,9.215,9.215,9.5,107560
2022-11-09 13:36:58,-66,38,57,1000.58,9.07,9.07,9.45,107560
2022-11-09 13:38:58,-66,38,58,1000.61,9.43,9.43,9.725,107560
2022-11-09 13:40:58,-67,38,58,1000.61,8.63,8.63,8.86,107560
2022-11-09 13:42:58,-67,38,58,1000.7,9.035,9.035,9.115,107560
2022-11-09 13:44:58,-67,39,58,1000.67,8.495,8.495,9.18,107560
2022-11-09 13:46:58,-67,38,58,1000.69,9.045,9.045,9.46,107560
2022-11-09 13:48:58,-68,38,58,1000.64,8.515,8.515,8.75,107560
2022-11-09 13:50:58,-67,39,58,1000.8,8.89,8.89,9.84,107560
2022-11-09 13:52:58,-67,38,58,1000.73,8.74,8.74,9.22,107560
2022-11-09 13:55:01,-67,39,58,1000.8,9.25,9.25,9.705,107560
2022-11-09 13:56:58,-67,38,58,1000.74,8.24,8.24,8.675,107560
2022-11-09 13:58:58,-66,38,58,1000.73,9.315,9.315,9.825,107560
2022-11-09 14:00:58,-67,38,57,1000.66,9.395,9.395,9.92,107560
2022-11-09 14:02:58,-66,39,58,1000.77,8.885,8.885,9.135,107560
2022-11-09 14:04:58,-66,38,58,1000.75,8.34,8.34,9.25,107560
2022-11-09 14:06:58,-66,38,58,1000.75,9.31,9.31,10.675,107560
2022-11-09 14:08:59,-68,38,58,1000.71,9.225,9.225,10.17,107560
2022-11-09 14:10:59,-66,38,58,1000.71,9.185,9.185,9.53,107560
2022-11-09 14:12:59,-68,39,58,1000.71,10.085,10.085,10.37,107560
2022-11-09 14:14:59,-68,38,58,1000.7,9.14,9.14,9.77,107560
2022-11-09 14:16:59,-67,38,58,1000.75,9.175,9.175,9.74,107560
2022-11-09 14:18:59,-67,39,58,1000.8,8.93,8.93,9.66,107560
2022-11-09 14:20:59,-68,38,58,1000.84,9.61,9.61,10.305,107560
2022-11-09 14:22:59,-66,38,58,1000.76,9.805,9.805,10.17,107560
2022-11-09 14:24:59,-66,39,58,1000.73,10.03,10.03,10.53,107560
2022-11-09 14:26:59,-66,38,58,1000.76,9.645,9.645,10.725,107560
2022-11-09 14:28:59,-65,38,58,1000.77,10.07,10.07,10.405,107560
2022-11-09 14:30:59,-68,38,58,1000.81,10.78,10.78,11.52,107560
2022-11-09 14:32:59,-66,39,57,999.87,9.9,9.9,10.25,107560
2022-11-09 14:34:59,-66,39,58,1000.81,10.19,10.19,10.675,107560
2022-11-09 14:36:59,-67,39,58,1000.77,12.125,12.125,12.745,107560
2022-11-09 14:38:59,-66,39,58,1000.77,11.27,11.27,12.005,107560
2022-11-09 14:40:59,-68,39,58,1000.79,11,11,11.475,107560
2022-11-09 14:42:59,-67,39,58,1000.78,11.44,11.44,12.22,107560
2022-11-09 14:44:59,-66,39,58,1000.73,10.77,10.77,11.155,107560
2022-11-09 14:46:59,-66,39,58,1000.73,11.905,11.905,12.495,107560
2022-11-09 14:48:59,-68,39,58,1000.69,11.355,11.355,12.23,107560
2022-11-09 14:50:59,-66,39,58,1000.64,11.79,11.79,12.1,107560
2022-11-09 14:52:59,-68,39,58,1000.57,11.85,11.85,12.87,107560
2022-11-09 14:54:59,-68,39,58,1000.62,11.4,11.4,11.98,107560
2022-11-09 14:56:59,-67,39,58,1000.6,11.72,11.72,12.575,107560
2022-11-09 14:58:59,-67,39,59,1000.5,12.985,12.985,13.495,107560
2022-11-09 15:00:59,-67,39,59,1000.48,11.885,11.885,12.61,107560
2022-11-09 15:02:59,-67,39,59,1000.48,11.575,11.575,12.26,107560
2022-11-09 15:04:59,-67,39,59,1000.35,12.54,12.54,12.845,107560
2022-11-09 15:06:59,-67,39,59,1000.46,12.535,12.535,13.505,107560
2022-11-09 15:08:59,-67,39,59,1000.39,12.46,12.46,13.275,107560
2022-11-09 15:11:00,-68,39,59,1000.32,12.705,12.705,13.24,107560
2022-11-09 15:13:00,-66,39,59,1000.33,13.43,13.43,14.79,107560
2022-11-09 15:15:00,-67,39,59,1000.28,13.235,13.235,13.77,107560
2022-11-09 15:17:00,-67,39,59,1000.26,13.725,13.725,14.265,107560
2022-11-09 15:19:00,-67,39,58,999.66,12.905,12.905,13.31,107560
2022-11-09 15:21:00,-67,39,59,1000.12,13.37,13.37,14.43,107560
2022-11-09 15:23:00,-67,39,59,1000.1,13.235,13.235,14.24,107560
2022-11-09 15:25:00,-66,39,59,1000.18,14.345,14.345,15.04,107560
2022-11-09 15:27:00,-68,39,59,1000.25,13.135,13.135,13.755,107560
2022-11-09 15:29:00,-68,39,59,999.94,12.74,12.74,13.875,107560
2022-11-09 15:31:00,-67,39,59,1000.11,12.595,12.595,13.695,107560
2022-11-09 15:33:00,-68,39,59,1000.01,12.16,12.16,12.71,107560
2022-11-09 15:35:00,-67,39,60,999.93,11.755,11.755,12.37,107560
2022-11-09 15:37:00,-67,40,60,999.89,12.39,12.39,13.085,107560
2022-11-09 15:39:00,-67,39,59,999.85,12.965,12.965,13.985,107560
2022-11-09 15:41:00,-67,40,59,999.79,11.8,11.8,12.795,107560
2022-11-09 15:43:00,-67,40,60,999.83,13.36,13.36,14.23,107560
2022-11-09 15:45:00,-68,40,60,999.76,13.125,13.125,14,107560
2022-11-09 15:47:00,-67,40,60,999.74,12.11,12.11,12.845,107560
2022-11-09 15:49:00,-67,39,60,999.71,12.45,12.45,13.07,107560
2022-11-09 15:51:00,-67,39,60,999.53,14.265,14.265,15.13,107560
2022-11-09 15:53:00,-67,39,60,999.56,14.41,14.41,14.9,107560
2022-11-09 15:55:00,-66,39,60,999.47,14.005,14.005,14.26,107560
2022-11-09 15:57:00,-66,39,60,999.53,13.455,13.455,13.715,107560
2022-11-09 15:59:00,-67,39,60,999.51,13.97,13.97,14.615,107560
2022-11-09 16:01:00,-67,39,61,999.66,14.31,14.31,15.42,107560
2022-11-09 16:03:00,-67,38,61,999.71,14.54,14.54,15.5,107560
2022-11-09 16:05:00,-67,38,61,999.77,14.24,14.24,14.76,107560
2022-11-09 16:07:00,-66,38,61,999.69,13.82,13.82,15.065,107560
2022-11-09 16:09:00,-68,38,61,999.71,14.975,14.975,16,107560
2022-11-09 16:11:00,-70,38,61,999.69,15.045,15.045,16.52,107560
2022-11-09 16:13:01,-67,38,61,999.69,14.45,14.45,15.67,107560
2022-11-09 16:15:00,-67,38,61,999.66,15.175,15.175,16.335,107560
2022-11-09 16:17:00,-67,38,61,999.59,15.655,15.655,16.585,107560
2022-11-09 16:19:00,-67,37,61,999.57,16.84,16.84,18.28,107560
2022-11-09 16:21:00,-70,37,61,999.53,17.78,17.78,18.835,107560
2022-11-09 16:23:00,-66,37,62,999.56,17.22,17.22,18.15,107560
2022-11-09 16:25:00,-67,37,61,999.58,16.72,16.72,17.52,107560
2022-11-09 16:27:00,-68,37,62,999.57,16.25,16.25,17.315,107560
2022-11-09 16:29:00,-67,37,61,998.91,15.54,15.54,16.55,107560
2022-11-09 16:31:00,-67,37,62,999.49,13.93,13.93,14.83,107560
2022-11-09 16:33:00,-69,37,62,999.4,13.45,13.45,13.77,107560
2022-11-09 16:35:00,-67,37,62,999.39,14.52,14.52,15.625,107560
2022-11-09 16:37:00,-67,37,62,999.36,13.905,13.905,14.41,107560
2022-11-09 16:39:00,-67,37,62,999.38,13.325,13.325,14.375,107560
2022-11-09 16:41:00,-68,37,62,999.27,14.015,14.015,14.91,107560
2022-11-09 16:43:00,-68,36,62,999.27,15.19,15.19,15.965,107560
2022-11-09 16:45:00,-66,37,62,999.21,15.555,15.555,16.075,107560
2022-11-09 16:47:00,-66,36,62,999.21,14.39,14.39,14.96,107560
2022-11-09 16:49:00,-68,36,62,999.17,15.97,15.97,16.84,107560
2022-11-09 16:51:05,-67,36,62,999.11,14.335,14.335,14.995,107560
2022-11-09 16:53:00,-69,36,63,999.11,14.645,14.645,15.785,107560
2022-11-09 16:55:00,-70,36,62,999.05,14.785,14.785,15.45,107560
2022-11-09 16:57:00,-70,37,63,999.04,15.075,15.075,15.935,107560
2022-11-09 16:59:00,-66,37,63,998.98,14.5,14.5,15.355,107560
2022-11-09 17:01:00,-67,37,62,998.23,16.465,16.465,17.615,107560
2022-11-09 17:03:00,-67,36,62,998.44,15.09,15.09,16.15,107560
2022-11-09 17:05:00,-67,36,63,998.93,15.595,15.595,16.205,107560
2022-11-09 17:07:00,-67,36,63,998.89,15.605,15.605,16.215,107560
2022-11-09 17:09:01,-67,36,63,998.85,16.78,16.78,18.03,107560
2022-11-09 17:11:01,-67,36,63,998.77,15.835,15.835,16.435,107560
2022-11-09 17:13:01,-65,36,63,998.77,15.91,15.91,16.5,107560
2022-11-09 17:15:01,-67,36,63,998.68,16.345,16.345,17.02,107560
2022-11-09 17:17:01,-67,36,63,998.65,17.55,17.55,18.07,107560
2022-11-09 17:19:01,-68,37,63,998.63,16.715,16.715,17.385,107560
2022-11-09 17:21:01,-67,36,63,998.59,16.725,16.725,18.605,107560
2022-11-09 17:23:01,-68,36,63,998.52,16.03,16.03,16.97,107560
2022-11-09 17:25:01,-66,36,63,998.5,15.77,15.77,16.945,107560
2022-11-09 17:27:01,-69,36,64,998.48,16.83,16.83,17.62,107560
2022-11-09 17:29:01,-68,36,64,998.53,15.92,15.92,16.555,107560
2022-11-09 17:31:01,-68,36,64,998.44,16.28,16.28,16.86,107560
2022-11-09 17:33:01,-68,36,64,998.44,16.155,16.155,16.975,107560
2022-11-09 17:35:01,-68,36,64,998.4,15.475,15.475,16.025,107560
2022-11-09 17:37:01,-66,36,64,998.34,16.88,16.88,17.84,107560
2022-11-09 17:39:01,-67,36,64,998.3,15.69,15.69,16.385,107560
2022-11-09 17:41:01,-68,36,64,998.29,16.355,16.355,17.35,107560
2022-11-09 17:43:01,-67,36,64,998.16,15.765,15.765,16.31,107560
2022-11-09 17:45:01,-67,35,64,998.23,17.195,17.195,18.065,107560
2022-11-09 17:47:01,-69,36,65,998.19,16.705,16.705,17.32,107560
2022-11-09 17:49:01,-68,36,65,998.12,16.9,16.9,17.77,107560
2022-11-09 17:51:01,-67,36,65,998.06,16.97,16.97,17.865,107560
2022-11-09 17:53:01,-70,36,65,998.05,16.325,16.325,17.145,107560
2022-11-09 17:55:01,-70,36,65,998.03,16.925,16.925,17.08,107560
2022-11-09 17:57:01,-69,36,65,998.02,15.77,15.77,16.535,107560
2022-11-09 17:59:01,-66,36,65,998.02,15.775,15.775,16.735,107560
2022-11-09 18:01:01,-66,36,65,997.97,16.615,16.615,16.985,107560
2022-11-09 18:03:01,-66,36,65,997.82,16.285,16.285,16.59,107560
2022-11-09 18:05:01,-68,36,65,997.89,17.575,17.575,18.325,107560
2022-11-09 18:07:01,-66,36,65,997.81,16.82,16.82,17.595,107560
2022-11-09 18:09:01,-68,36,65,997.79,16.265,16.265,17.245,107560
2022-11-09 18:11:01,-66,36,66,997.73,20.375,20.405,21.26,107560
2022-11-09 18:13:01,-66,36,66,997.67,17.305,17.305,18.625,107560
2022-11-09 18:15:01,-66,36,66,997.67,17.82,17.82,18.395,107560
2022-11-09 18:17:01,-67,36,66,997.65,18.85,18.85,20.5,107560
2022-11-09 18:19:01,-67,36,66,997.63,19.165,19.165,19.75,107560
2022-11-09 18:21:01,-67,36,66,997.57,20.36,20.36,20.855,107560
2022-11-09 18:23:02,-65,36,66,997.52,19.37,19.37,20.61,107560
2022-11-09 18:25:01,-66,36,66,997.54,18.845,18.845,19.825,107560
2022-11-09 18:27:01,-68,36,67,997.5,20.455,20.455,21.14,107560
2022-11-09 18:29:01,-69,37,66,997.1,19.53,19.53,20.24,107560
2022-11-09 18:31:01,-67,37,66,997.03,17.63,17.63,18.65,107560
2022-11-09 18:33:01,-65,37,67,997.43,18.49,18.49,19.96,107560
2022-11-09 18:35:01,-65,36,67,997.39,17.85,17.85,18.755,107560
2022-11-09 18:37:01,-68,36,67,997.33,18.185,18.185,19.23,107560
2022-11-09 18:39:01,-68,36,67,997.32,18.74,18.74,19.725,107560
2022-11-09 18:41:01,-67,37,67,997.22,18.335,18.335,20.26,107560
2022-11-09 18:43:01,-67,37,68,997.16,17.595,17.595,18.56,107560
2022-11-09 18:45:01,-67,36,67,997.07,17.93,17.93,18.84,107560
2022-11-09 18:47:01,-66,36,68,997.1,19.155,19.155,19.635,107560
2022-11-09 18:49:01,-66,36,68,997,18.595,18.595,19.73,107560
2022-11-09 18:51:01,-65,36,68,997.04,18.855,18.855,20.17,107560
2022-11-09 18:53:01,-68,37,68,996.99,18.16,18.16,19.775,107560
2022-11-09 18:55:01,-65,37,68,996.99,16.7,16.7,17.555,107560
2022-11-09 18:57:01,-67,37,68,996.97,18.83,18.83,19.97,107560
2022-11-09 18:59:01,-67,37,68,996.93,17.095,17.095,18.195,107560
2022-11-09 19:01:01,-66,37,68,996.89,18.07,18.07,19.575,107560
2022-11-09 19:03:01,-65,37,68,996.91,17.595,17.595,18.745,107560
2022-11-09 19:05:01,-65,37,68,996.86,17.575,17.575,18.38,107560
2022-11-09 19:07:01,-67,37,68,996.78,18.445,18.445,19.88,107560
2022-11-09 19:09:02,-66,37,68,996.82,17.24,17.24,18.145,107560
2022-11-09 19:11:02,-66,37,68,996.76,17.99,17.99,18.505,107560
2022-11-09 19:13:02,-67,37,68,996.78,17.91,17.91,19.06,107560
2022-11-09 19:15:02,-65,36,68,996.75,18.735,18.735,19.805,107560
2022-11-09 19:17:02,-66,36,68,996.71,18.705,18.705,20.42,107560
2022-11-09 19:19:02,-64,36,69,996.69,18.745,18.745,19.48,107560
2022-11-09 19:21:02,-67,36,68,996.61,17.83,17.83,18.73,107560
2022-11-09 19:23:02,-65,36,69,996.65,18.635,18.635,20.14,107560
2022-11-09 19:25:02,-68,36,69,996.66,17.65,17.65,18.79,107560
2022-11-09 19:27:02,-69,36,69,996.64,19.2,19.2,20.33,107560
2022-11-09 19:29:02,-69,36,69,996.65,19.365,19.365,20.975,107560
2022-11-09 19:31:02,-66,35,69,996.62,19.615,19.615,20.97,107560
2022-11-09 19:33:02,-66,35,69,996.61,18.49,18.49,19.305,107560
2022-11-09 19:35:02,-66,35,69,996.58,19.265,19.265,20.095,107560
2022-11-09 19:37:02,-66,35,69,996.61,19.605,19.605,20.245,107560
2022-11-09 19:39:02,-67,35,69,996.56,21.25,21.25,22.785,107560
2022-11-09 19:41:02,-67,35,69,996.54,23.295,23.295,24.26,107560
2022-11-09 19:43:02,-65,36,69,996.54,21.87,21.87,23.255,107560
2022-11-09 19:45:02,-67,36,69,996.5,22.025,22.025,22.85,107560
2022-11-09 19:47:02,-67,36,69,996.46,22.29,22.29,23.28,107560
2022-11-09 19:49:02,-66,36,69,996.45,21.17,21.17,22.36,107560
2022-11-09 19:51:02,-65,36,69,996.39,21.635,21.635,22.69,107560
2022-11-09 19:53:02,-66,37,69,996.36,22.325,22.325,23.645,107560
2022-11-09 19:55:02,-65,37,69,996.39,23.815,23.815,25.165,107560
2022-11-09 19:57:02,-66,38,70,996.38,24.775,24.775,25.74,107560
2022-11-09 19:59:02,-66,38,70,996.29,26.79,26.845,28.72,107560
2022-11-09 20:01:02,-66,38,70,996.28,26.02,26.02,27.395,107560
2022-11-09 20:03:02,-66,37,70,996.27,27.365,27.62,28.625,107560
2022-11-09 20:05:02,-67,37,70,996.28,27.475,27.565,28.845,107560
2022-11-09 20:07:02,-67,37,70,996.32,28.21,28.535,30.1,107560
2022-11-09 20:09:02,-67,37,70,996.21,29.41,30.04,32.12,107560
2022-11-09 20:11:02,-70,37,70,996.26,30.905,31.945,32.475,107560
2022-11-09 20:13:02,-66,37,70,996.19,30.925,32.11,34.125,107560
2022-11-09 20:15:02,-67,37,70,996.14,31.59,33.085,34.76,107560
2022-11-09 20:17:02,-66,37,70,996.11,30.465,31.625,33.05,107560
2022-11-09 20:19:02,-66,37,70,996.08,31.045,32.41,34.635,107560
2022-11-09 20:21:02,-68,37,70,996.09,32.715,35.015,37.2,107560
2022-11-09 20:23:02,-68,37,70,996.01,33.59,36.5,38.055,107560
2022-11-09 20:25:02,-67,37,70,996.03,32.565,34.875,36.49,107560
2022-11-09 20:27:02,-66,37,70,996.03,33.94,37.045,38.375,107560
2022-11-09 20:29:02,-66,37,70,996.02,34.325,37.54,39.32,107560
2022-11-09 20:31:02,-67,37,71,995.97,33.685,36.58,37.955,107560
2022-11-09 20:33:02,-67,37,71,995.97,33.095,35.75,37.665,107560
2022-11-09 20:35:02,-67,37,71,995.97,30.205,31.18,32.74,107560
2022-11-09 20:37:02,-67,37,71,996.02,28.79,29.245,30.835,107560
2022-11-09 20:39:02,-65,37,71,995.95,29.13,29.56,31.23,107560
2022-11-09 20:41:02,-65,37,71,995.92,29.87,30.625,32.165,107560
2022-11-09 20:43:02,-68,37,71,995.86,29.98,30.805,32.74,107560
2022-11-09 20:45:02,-66,37,71,995.86,30.285,31.18,33.05,107560
2022-11-09 20:47:02,-66,37,71,995.85,31.015,32.22,33.195,107560
2022-11-09 20:49:03,-69,37,71,995.85,33.24,35.775,37.685,107560
2022-11-09 20:51:02,-70,37,71,995.93,35.66,39.875,41.805,107560
2022-11-09 20:53:02,-70,37,71,995.89,37.38,43.145,45.395,107560
2022-11-09 20:55:02,-70,37,71,995.88,39.985,47.745,49.48,107560
2022-11-09 20:57:02,-66,37,71,995.88,41.69,51.09,53.29,107560
2022-11-09 20:59:02,-68,37,71,995.83,42.05,51.79,53.11,107560
2022-11-09 21:01:02,-66,37,71,995.78,40.4,48.4,50.73,107560
2022-11-09 21:03:02,-66,37,71,995.75,36.155,40.865,42.87,107560
2022-11-09 21:05:02,-66,37,71,995.79,33.8,36.63,38.195,107560
2022-11-09 21:07:02,-66,37,71,995.79,35.665,39.81,41.305,107560
2022-11-09 21:09:03,-67,37,71,995.8,35.33,39.475,40.975,107560
2022-11-09 21:11:03,-67,37,71,995.73,34.82,38.46,40.75,107560
2022-11-09 21:13:03,-66,38,71,995.73,35.56,39.61,41.35,107560
2022-11-09 21:15:03,-65,38,71,995.69,36.33,41.11,43.01,107560
2022-11-09 21:17:03,-68,38,71,995.67,36.395,41.305,44.3,107560
2022-11-09 21:19:03,-67,38,71,995.67,37.86,43.78,46.015,107560
2022-11-09 21:21:03,-67,37,71,995.68,35.415,39.525,41.685,107560
2022-11-09 21:23:03,-67,37,71,995.65,31.11,32.785,34.205,107560
2022-11-09 21:25:03,-67,37,71,995.68,29.38,29.76,30.995,107560
2022-11-09 21:27:03,-66,37,71,995.69,27.42,27.58,28.635,107560
2022-11-09 21:29:03,-66,37,71,995.59,26.3,26.34,27.355,107560
2022-11-09 21:31:03,-69,37,71,995.68,23.92,23.92,24.7,107560
2022-11-09 21:33:03,-67,37,71,995.61,22.3,22.3,23.415,107560
2022-11-09 21:35:03,-68,37,71,995.61,21.955,21.955,23.085,107560
2022-11-09 21:37:03,-67,37,71,995.66,20.86,20.86,22.055,107560
2022-11-09 21:39:03,-66,37,71,995.65,19.685,19.685,21.675,107560
2022-11-09 21:41:03,-67,37,71,995.64,18.735,18.735,19.705,107560
2022-11-09 21:43:03,-68,37,71,995.55,18.885,18.885,19.625,107560
2022-11-09 21:45:03,-67,37,71,995.51,18.125,18.125,19.2,107560
2022-11-09 21:47:03,-67,37,71,995.48,17.83,17.83,18.915,107560
2022-11-09 21:49:03,-66,37,71,995.46,17.475,17.475,18.47,107560
2022-11-09 21:51:03,-66,37,71,995.42,18.31,18.31,19.23,107560
2022-11-09 21:53:03,-66,37,71,995.46,17.32,17.32,18.775,107560
2022-11-09 21:55:03,-66,37,71,995.42,17.645,17.645,18.57,107560
2022-11-09 21:57:03,-66,37,71,995.46,17.15,17.15,18.55,107560
2022-11-09 21:59:03,-67,37,71,995.41,17.265,17.265,18.965,107560
2022-11-09 22:01:03,-67,37,71,995.37,17.67,17.67,18.88,107560
2022-11-09 22:03:03,-67,37,71,995.34,18.325,18.325,18.925,107560
2022-11-09 22:05:03,-65,38,71,995.33,17.815,17.815,19.135,107560
2022-11-09 22:07:03,-67,37,71,995.3,19.455,19.455,20.72,107560
2022-11-09 22:09:03,-66,38,71,995.34,19.305,19.305,20.945,107560
2022-11-09 22:11:04,-67,38,71,995.31,20.615,20.615,21.89,107560
2022-11-09 22:13:04,-67,38,71,995.29,20.655,20.655,21.975,107560
2022-11-09 22:15:04,-67,38,71,995.25,21.53,21.53,23.21,107560
2022-11-09 22:17:04,-67,38,71,995.26,24.695,24.795,27.615,107560
2022-11-09 22:19:04,-66,38,71,995.2,27.03,27.235,28.725,107560
2022-11-09 22:21:04,-68,38,71,995.2,24.77,24.815,27.03,107560
2022-11-09 22:23:04,-67,39,71,995.24,24.4,24.4,25.845,107560
2022-11-09 22:25:04,-67,39,70,994.77,25.315,25.395,27.325,107560
2022-11-09 22:27:04,-67,39,71,995.23,24.4,24.425,26.135,107560
2022-11-09 22:29:04,-67,39,70,994.78,25.74,25.775,26.845,107560
2022-11-09 22:31:04,-67,39,71,995.15,26.515,26.58,28.34,107560
2022-11-09 22:33:04,-67,39,70,995.09,27.35,27.7,29.905,107560
2022-11-09 22:35:04,-67,39,70,995.09,25.89,25.89,28.405,107560
2022-11-09 22:37:04,-67,39,70,995.03,26.165,26.275,28.165,107560
2022-11-09 22:39:04,-66,39,70,995.07,25.975,26.015,27.845,107560
2022-11-09 22:41:04,-67,39,70,995.06,25.68,25.685,28.41,107560
2022-11-09 22:43:04,-66,39,70,995.03,24.15,24.15,26.04,107560
2022-11-09 22:45:04,-68,40,70,995.05,25.385,25.385,27.065,107560
2022-11-09 22:47:04,-67,40,70,995.04,23.895,23.895,25.985,107560
2022-11-09 22:49:04,-67,40,70,995.02,22.145,22.145,23.525,107560
2022-11-09 22:51:04,-66,40,70,995.02,21,21,21.98,107560
2022-11-09 22:53:04,-66,40,70,995.03,22.605,22.605,24.255,107560
2022-11-09 22:55:04,-66,40,70,995.03,24.615,24.615,25.63,107560
2022-11-09 22:57:04,-66,40,70,995.04,25.255,25.255,26.94,107560
2022-11-09 22:59:04,-66,40,70,995.03,26.21,26.25,27.735,107560
2022-11-09 23:01:04,-66,40,70,995,28.675,29.025,31.52,107560
2022-11-09 23:03:04,-65,40,70,995.02,29.055,29.765,32.55,107560
2022-11-09 23:05:04,-67,40,70,995.01,28.74,29.09,31.78,107560
2022-11-09 23:07:04,-66,40,70,995.01,30.685,32.025,34.015,107560
2022-11-09 23:09:04,-66,40,70,994.98,28.75,29.26,31.52,107560
2022-11-09 23:11:04,-66,40,70,994.97,29.225,29.665,31.71,107560
2022-11-09 23:13:04,-67,41,70,994.95,30.405,31.455,33.975,107560
2022-11-09 23:15:04,-66,41,70,994.95,30.245,31.14,33.36,107560
2022-11-09 23:17:04,-67,41,70,994.91,30.455,31.41,33.715,107560
2022-11-09 23:19:04,-67,41,70,994.91,30.81,31.975,34.67,107560
2022-11-09 23:21:04,-67,41,70,994.96,30.19,31.035,33.19,107560
2022-11-09 23:23:04,-67,41,70,994.92,30.555,31.64,33.58,107560
2022-11-09 23:25:04,-69,41,70,994.95,30.095,30.975,34.16,107560
2022-11-09 23:27:04,-67,41,70,994.96,29.655,30.49,32.745,107560
2022-11-09 23:29:04,-67,41,70,994.98,30.84,32.01,33.99,107560
2022-11-09 23:31:04,-67,41,69,994.99,31.61,33.22,35.805,107560
2022-11-09 23:33:04,-67,41,69,994.96,31.535,33.065,35.595,107560
2022-11-09 23:35:04,-68,41,69,994.97,31.39,32.78,35.37,107560
2022-11-09 23:37:04,-69,41,69,994.78,31.68,33.395,35.255,107560
2022-11-09 23:39:04,-67,41,69,994.98,32.105,33.9,36.44,107560
2022-11-09 23:41:04,-67,41,69,994.93,30.79,32.045,34.275,107560
2022-11-09 23:43:04,-67,41,69,994.93,30.755,32.085,34.48,107560
2022-11-09 23:45:04,-70,42,69,994.95,30.5,31.65,33.04,107560
2022-11-09 23:47:04,-66,42,69,994.94,30.39,31.265,34.145,107560
2022-11-09 23:49:04,-65,41,69,994.92,29.78,30.485,33,107560
2022-11-09 23:51:04,-67,41,69,994.95,29.735,30.405,33.32,107560
2022-11-09 23:53:04,-65,42,69,995.01,27.335,27.565,28.705,107560
2022-11-09 23:55:04,-66,41,69,995,26.245,26.37,28.085,107560
2022-11-09 23:57:04,-66,42,69,994.98,25.85,25.855,27.05,107560
2022-11-09 23:59:04,-66,42,69,994.96,25.85,25.85,27.225,107560
2022-11-10 00:01:04,-66,42,69,994.99,24.76,24.775,26.81,107560
2022-11-10 00:03:04,-66,42,69,994.96,24.615,24.615,25.58,107560
2022-11-10 00:05:04,-66,42,69,994.96,25.315,25.395,26.615,107560
2022-11-10 00:07:04,-66,42,69,994.94,26.04,26.12,27.665,107560
2022-11-10 00:09:05,-70,42,69,994.95,24.34,24.34,25.645,107560
2022-11-10 00:11:05,-69,42,69,994.94,23.96,23.96,24.715,107560
2022-11-10 00:13:05,-65,42,69,994.9,24.06,24.06,25.305,107560
2022-11-10 00:15:05,-65,43,69,994.84,27.735,30.895,32.715,107560
2022-11-10 00:17:05,-65,43,69,994.84,22.07,22.07,23.7,107560
2022-11-10 00:19:05,-67,43,69,994.84,22.105,22.105,23.215,107560
2022-11-10 00:21:05,-65,42,69,994.36,22.02,22.02,23.44,107560
2022-11-10 00:23:05,-65,42,69,994.81,22.435,22.435,24.06,107560
2022-11-10 00:25:05,-66,43,69,994.79,21.9,21.9,23.655,107560
2022-11-10 00:27:05,-66,43,68,994.41,20.675,20.675,21.725,107560
2022-11-10 00:29:05,-67,43,69,994.77,21.155,21.155,21.975,107560
2022-11-10 00:31:05,-67,43,69,994.74,21.74,21.74,22.51,107560
2022-11-10 00:33:05,-66,43,69,994.77,21.545,21.545,22.64,107560
2022-11-10 00:35:05,-66,43,69,994.74,23.535,23.535,25.375,107560
2022-11-10 00:37:05,-69,43,69,994.74,20.515,20.515,21.075,107560
2022-11-10 00:39:05,-67,43,69,994.75,20.855,20.855,22.165,107560
2022-11-10 00:41:05,-70,43,69,994.78,21.365,21.365,22.85,107560
2022-11-10 00:43:05,-70,43,68,994.43,22.27,22.27,23.83,107560
2022-11-10 00:45:05,-66,44,69,994.74,20.665,20.665,22.585,107560
2022-11-10 00:47:05,-65,44,69,994.79,20.81,20.81,22.805,107560
2022-11-10 00:49:05,-66,44,68,994.77,22.15,22.15,23.815,107560
2022-11-10 00:51:05,-67,44,68,994.76,21.935,21.935,23.46,107560
